Gyro_X,Gyro_Y,Gyro_Z,Timestamp
0.18, 0.61, 0.55,2024-08-13 16:38:56
0.37, 0.43, 0.55,2024-08-13 16:38:57
0.12, 0.55, 0.55,2024-08-13 16:38:58
0.55, 0.37, 0.61,2024-08-13 16:38:59
0.24, 0.49, 0.55,2024-08-13 16:39:00
0.24, 0.43, 0.55,2024-08-13 16:39:01
0.12, 0.49, 0.55,2024-08-13 16:39:02
0.18, 0.49, 0.49,2024-08-13 16:39:03
0.00, 0.61, 0.61,2024-08-13 16:39:04
0.06, 0.85, 0.49,2024-08-13 16:39:05
0.49, 0.37, 0.61,2024-08-13 16:39:06
0.85, 0.43, 0.67,2024-08-13 16:39:07
0.18, 0.67, 0.55,2024-08-13 16:39:08
-0.12, 0.61, 0.49,2024-08-13 16:39:09
0.12, 0.55, 0.55,2024-08-13 16:39:10
0.31, 0.79, 0.55,2024-08-13 16:39:11
1.65, 1.40, 0.55,2024-08-13 16:39:12
0.37, 0.43, 0.61,2024-08-13 16:39:13
0.43, 0.00, 0.55,2024-08-13 16:39:14
0.43, 0.61, 0.55,2024-08-13 16:39:15
0.43, 0.43, 0.55,2024-08-13 16:39:16
0.06, 0.55, 0.55,2024-08-13 16:39:17
0.24, 0.55, 0.61,2024-08-13 16:39:18
0.31, 0.67, 0.55,2024-08-13 16:39:19
0.37, 0.55, 0.55,2024-08-13 16:39:20
1.04, 0.73, 0.61,2024-08-13 16:39:21
0.37, 0.31, 0.61,2024-08-13 16:39:22
0.31, 0.73, 0.55,2024-08-13 16:39:23
0.31, 0.43, 0.55,2024-08-13 16:39:24
0.79, 0.49, 0.61,2024-08-13 16:39:25
0.24, 0.43, 0.55,2024-08-13 16:39:26
0.37, 0.37, 0.61,2024-08-13 16:39:27
0.37, 0.49, 0.55,2024-08-13 16:39:28
0.31, 0.49, 0.55,2024-08-13 16:39:29
0.31, 0.49, 0.55,2024-08-13 16:39:30
0.31, 0.37, 0.55,2024-08-13 16:39:31
0.31, 0.61, 0.55,2024-08-13 16:39:32
0.31, 0.49, 0.55,2024-08-13 16:39:33
0.31, 0.61, 0.49,2024-08-13 16:39:34
0.49, 0.31, 0.55,2024-08-13 16:39:35
0.37, 0.49, 0.55,2024-08-13 16:39:36
0.06, 0.49, 0.55,2024-08-13 16:39:37
0.12, 0.61, 0.49,2024-08-13 16:39:38
0.73, 0.00, 0.55,2024-08-13 16:39:39
0.12, 0.55, 0.55,2024-08-13 16:39:40
0.37, 0.55, 0.55,2024-08-13 16:39:41
0.31, 0.31, 0.55,2024-08-13 16:39:42
0.67, 0.24, 0.67,2024-08-13 16:39:43
0.85, 0.67, 0.61,2024-08-13 16:39:44
0.43, 0.79, 0.61,2024-08-13 16:39:45
0.18, 0.55, 0.55,2024-08-13 16:39:46
0.55, 0.31, 0.61,2024-08-13 16:39:47
0.55, 0.49, 0.55,2024-08-13 16:39:48
0.73, 0.61, 0.67,2024-08-13 16:39:49
0.85, 0.49, 0.67,2024-08-13 16:39:50
0.55, 0.37, 0.55,2024-08-13 16:39:51
0.18, 0.18, 0.55,2024-08-13 16:39:52
0.43, 0.49, 0.61,2024-08-13 16:39:53
0.00, 0.61, 0.49,2024-08-13 16:39:54
0.12, 0.55, 0.49,2024-08-13 16:39:55
0.49, 0.43, 0.55,2024-08-13 16:39:56
-0.12, 0.61, 0.49,2024-08-13 16:39:57
0.06, 0.67, 0.55,2024-08-13 16:39:58
0.31, 0.61, 0.55,2024-08-13 16:39:59
0.12, 0.67, 0.55,2024-08-13 16:40:00
0.31, 0.31, 0.49,2024-08-13 16:40:01
0.73, 0.43, 0.61,2024-08-13 16:40:02
0.49, 0.24, 0.61,2024-08-13 16:40:03
0.43, 0.18, 0.55,2024-08-13 16:40:04
-0.12, 0.18, 0.49,2024-08-13 16:40:05
0.12, 0.43, 0.55,2024-08-13 16:40:06
0.00, 0.73, 0.55,2024-08-13 16:40:07
0.37, 0.49, 0.55,2024-08-13 16:40:08
-0.49, 0.73, 0.49,2024-08-13 16:40:09
0.18, 0.43, 0.55,2024-08-13 16:40:10
0.43, 0.67, 0.55,2024-08-13 16:40:11
0.31, 0.55, 0.55,2024-08-13 16:40:12
0.43, 0.61, 0.55,2024-08-13 16:40:13
0.06, 0.61, 0.49,2024-08-13 16:40:14
0.55, 0.55, 0.55,2024-08-13 16:40:15
0.18, 0.61, 0.55,2024-08-13 16:40:16
0.24, 0.61, 0.55,2024-08-13 16:40:17
0.12, 0.85, 0.55,2024-08-13 16:40:18
0.43, 0.61, 0.61,2024-08-13 16:40:19
0.49, 0.37, 0.55,2024-08-13 16:40:20
0.98, 0.85, 0.61,2024-08-13 16:40:21
0.18, 0.31, 0.55,2024-08-13 16:40:22
0.31, 0.55, 0.49,2024-08-13 16:40:23
0.79, 0.67, 0.61,2024-08-13 16:40:24
0.37, 0.43, 0.61,2024-08-13 16:40:25
0.18, 0.18, 0.55,2024-08-13 16:40:26
0.43, 0.61, 0.55,2024-08-13 16:40:27
0.31, 0.49, 0.55,2024-08-13 16:40:28
0.31, 0.49, 0.55,2024-08-13 16:40:29
0.24, 0.49, 0.55,2024-08-13 16:40:30
0.31, 0.55, 0.55,2024-08-13 16:40:31
0.24, 0.55, 0.55,2024-08-13 16:40:32
0.31, 0.49, 0.55,2024-08-13 16:40:33
0.31, 0.55, 0.55,2024-08-13 16:40:34
0.31, 0.49, 0.55,2024-08-13 16:40:35
0.31, 0.49, 0.55,2024-08-13 16:40:36
0.31, 0.49, 0.55,2024-08-13 16:40:37
0.31, 0.49, 0.55,2024-08-13 16:40:38
0.31, 0.49, 0.55,2024-08-13 16:40:39
0.31, 0.49, 0.55,2024-08-13 16:40:40
0.31, 0.49, 0.55,2024-08-13 16:40:41
0.31, 0.49, 0.55,2024-08-13 16:40:42
0.31, 0.49, 0.55,2024-08-13 16:40:43
0.24, 0.49, 0.55,2024-08-13 16:40:44
0.31, 0.55, 0.55,2024-08-13 16:40:45
0.31, 0.55, 0.55,2024-08-13 16:40:46
0.31, 0.49, 0.55,2024-08-13 16:40:47
0.31, 0.49, 0.55,2024-08-13 16:40:48
0.31, 0.55, 0.55,2024-08-13 16:40:49
0.31, 0.49, 0.55,2024-08-13 16:40:50
0.31, 0.55, 0.55,2024-08-13 16:40:51
0.24, 0.49, 0.55,2024-08-13 16:40:52
0.31, 0.55, 0.55,2024-08-13 16:40:53
0.31, 0.55, 0.55,2024-08-13 16:40:54
0.31, 0.49, 0.55,2024-08-13 16:40:55
0.31, 0.55, 0.55,2024-08-13 16:40:56
0.24, 0.55, 0.55,2024-08-13 16:40:57
0.31, 0.49, 0.55,2024-08-13 16:40:58
0.31, 0.55, 0.55,2024-08-13 16:40:59
0.24, 0.49, 0.55,2024-08-13 16:41:00
0.24, 0.49, 0.55,2024-08-13 16:41:01
0.31, 0.55, 0.55,2024-08-13 16:41:02
0.24, 0.49, 0.55,2024-08-13 16:41:03
0.31, 0.49, 0.55,2024-08-13 16:41:04
0.31, 0.49, 0.55,2024-08-13 16:41:05
0.31, 0.55, 0.55,2024-08-13 16:41:06
0.31, 0.49, 0.55,2024-08-13 16:41:07
0.31, 0.49, 0.55,2024-08-13 16:41:08
0.31, 0.49, 0.55,2024-08-13 16:41:09
0.31, 0.55, 0.55,2024-08-13 16:41:10
0.24, 0.49, 0.55,2024-08-13 16:41:11
0.31, 0.55, 0.55,2024-08-13 16:41:12
0.31, 0.49, 0.55,2024-08-13 16:41:13
0.31, 0.55, 0.55,2024-08-13 16:41:14
0.31, 0.55, 0.55,2024-08-13 16:41:15
0.31, 0.49, 0.55,2024-08-13 16:41:16
0.31, 0.55, 0.55,2024-08-13 16:41:17
0.31, 0.49, 0.55,2024-08-13 16:41:18
0.31, 0.49, 0.55,2024-08-13 16:41:19
0.31, 0.55, 0.55,2024-08-13 16:41:20
0.24, 0.49, 0.55,2024-08-13 16:41:21
0.37, 0.55, 0.55,2024-08-13 16:41:22
0.49, 0.61, 0.55,2024-08-13 16:41:23
0.31, 0.49, 0.49,2024-08-13 16:41:24
0.24, 0.49, 0.55,2024-08-13 16:41:25
0.73, 0.73, 0.79,2024-08-13 16:41:26
0.31, 0.55, 0.55,2024-08-13 16:41:27
0.24, 0.37, 0.55,2024-08-13 16:41:28
0.31, 0.43, 0.55,2024-08-13 16:41:29
0.37, 0.37, 0.55,2024-08-13 16:41:30
0.31, 0.55, 0.55,2024-08-13 16:41:31
0.37, 0.43, 0.55,2024-08-13 16:41:32
0.49, 0.43, 0.55,2024-08-13 16:41:33
0.49, 0.67, 0.55,2024-08-13 16:41:34
0.18, 0.43, 0.49,2024-08-13 16:41:35
0.18, 0.92, 0.49,2024-08-13 16:41:36
1.28, 1.10, 0.49,2024-08-13 16:41:37
0.12, 0.24, 0.49,2024-08-13 16:41:38
-0.31, 0.49, 0.49,2024-08-13 16:41:39
0.00, 0.98, 0.49,2024-08-13 16:41:40
0.73, 1.28, 0.49,2024-08-13 16:41:41
1.53, 0.00, 0.73,2024-08-13 16:41:42
0.49, 0.79, 0.49,2024-08-13 16:41:43
0.24, 0.55, 0.55,2024-08-13 16:41:44
0.06, 0.55, 0.49,2024-08-13 16:41:45
0.37, 0.49, 0.55,2024-08-13 16:41:46
0.00, 0.73, 0.49,2024-08-13 16:41:47
0.31, 0.61, 0.55,2024-08-13 16:41:48
0.24, 0.55, 0.55,2024-08-13 16:41:49
0.18, 0.85, 0.49,2024-08-13 16:41:50
0.24, 0.49, 0.49,2024-08-13 16:41:51
0.43, 0.49, 0.55,2024-08-13 16:41:52
0.18, 0.49, 0.49,2024-08-13 16:41:53
0.43, 0.55, 0.61,2024-08-13 16:41:54
0.12, 0.61, 0.49,2024-08-13 16:41:55
0.12, 0.49, 0.49,2024-08-13 16:41:56
0.37, 0.49, 0.55,2024-08-13 16:41:57
0.24, 0.37, 0.55,2024-08-13 16:41:58
0.43, 0.43, 0.61,2024-08-13 16:41:59
0.43, 0.61, 0.55,2024-08-13 16:42:00
0.43, 0.49, 0.61,2024-08-13 16:42:01
0.49, 0.49, 0.55,2024-08-13 16:42:02
-0.06, 0.73, 0.49,2024-08-13 16:42:03
0.24, 0.55, 0.55,2024-08-13 16:42:04
0.31, 0.55, 0.55,2024-08-13 16:42:05
0.06, 0.79, 0.49,2024-08-13 16:42:06
0.24, 0.49, 0.61,2024-08-13 16:42:07
0.43, 0.55, 0.55,2024-08-13 16:42:08
0.37, 0.49, 0.55,2024-08-13 16:42:09
15.38, 0.98, 0.43,2024-08-13 16:42:10
-0.06, 0.61, 0.49,2024-08-13 16:42:11
0.24, 0.37, 0.49,2024-08-13 16:42:12
0.37, 0.37, 0.55,2024-08-13 16:42:13
0.49, 0.55, 0.55,2024-08-13 16:42:14
0.24, 0.55, 0.49,2024-08-13 16:42:15
0.06, 0.49, 0.49,2024-08-13 16:42:16
-0.24, 0.61, 0.43,2024-08-13 16:42:17
-1.53, 0.06, -8.48,2024-08-13 16:42:18
-0.49, 1.46, 1.28,2024-08-13 16:42:19
0.43, -0.37, 0.73,2024-08-13 16:42:20
-0.18, 0.12, 0.49,2024-08-13 16:42:21
0.24, 0.55, 0.55,2024-08-13 16:42:22
0.00, 1.28, 0.49,2024-08-13 16:42:23
1.34, 0.49, 0.55,2024-08-13 16:42:25
0.43, 0.73, 0.55,2024-08-13 16:42:26
0.18, 0.73, 0.49,2024-08-13 16:42:27
0.12, 0.61, 0.49,2024-08-13 16:42:28
-0.12, 0.67, 0.43,2024-08-13 16:42:29
0.37, 0.67, 0.55,2024-08-13 16:42:30
0.12, 0.55, 0.49,2024-08-13 16:42:31
0.18, 0.61, 0.49,2024-08-13 16:42:32
0.49, 0.85, 0.55,2024-08-13 16:42:33
0.06, 0.73, 0.49,2024-08-13 16:42:34
0.24, 0.49, 0.55,2024-08-13 16:42:35
0.49, 0.49, 0.61,2024-08-13 16:42:36
0.24, 0.61, 0.55,2024-08-13 16:42:37
0.43, 0.61, 0.61,2024-08-13 16:42:38
0.31, 0.31, 0.55,2024-08-13 16:42:39
-0.24, 0.00, 0.43,2024-08-13 16:42:40
0.06, 0.49, 0.49,2024-08-13 16:42:41
0.18, 0.49, 0.55,2024-08-13 16:42:42
0.31, 0.55, 0.55,2024-08-13 16:42:43
0.24, 0.49, 0.55,2024-08-13 16:42:44
0.31, 0.55, 0.55,2024-08-13 16:42:45
0.24, 0.43, 0.55,2024-08-13 16:42:46
0.24, 0.49, 0.55,2024-08-13 16:42:47
0.24, 0.43, 0.55,2024-08-13 16:42:48
0.37, 0.49, 0.55,2024-08-13 16:42:49
0.31, 0.55, 0.55,2024-08-13 16:42:50
0.37, 0.55, 0.61,2024-08-13 16:42:51
0.12, 0.43, 0.55,2024-08-13 16:42:52
0.31, 0.49, 0.55,2024-08-13 16:42:53
0.31, 0.55, 0.49,2024-08-13 16:42:54
0.43, 0.55, 0.55,2024-08-13 16:42:55
0.31, 0.55, 0.55,2024-08-13 16:42:56
0.31, 0.43, 0.55,2024-08-13 16:42:57
0.37, 0.61, 0.55,2024-08-13 16:42:58
0.43, 0.61, 0.55,2024-08-13 16:42:59
-4.03, -1.95, 0.31,2024-08-13 16:43:00
0.18, 0.55, 0.55,2024-08-13 16:43:01
-2.20, -1.04, 0.43,2024-08-13 16:43:02
0.37, 0.43, 0.55,2024-08-13 16:43:03
0.31, 0.55, 0.55,2024-08-13 16:43:04
0.31, 0.49, 0.55,2024-08-13 16:43:05
0.24, 0.55, 0.55,2024-08-13 16:43:06
0.24, 0.55, 0.55,2024-08-13 16:43:07
0.31, 0.49, 0.55,2024-08-13 16:43:08
0.31, 0.55, 0.61,2024-08-13 16:43:09
0.31, 0.55, 0.55,2024-08-13 16:43:10
0.31, 0.49, 0.55,2024-08-13 16:43:11
0.31, 0.55, 0.55,2024-08-13 16:43:12
0.24, 0.37, 0.61,2024-08-13 16:43:13
0.31, 0.55, 0.55,2024-08-13 16:43:14
0.31, 0.49, 0.55,2024-08-13 16:43:15
0.24, 0.49, 0.55,2024-08-13 16:43:16
0.24, 0.55, 0.55,2024-08-13 16:43:17
0.37, 0.55, 0.55,2024-08-13 16:43:18
0.31, 0.49, 0.55,2024-08-13 16:43:19
0.24, 0.55, 0.55,2024-08-13 16:43:20
0.37, 0.49, 0.55,2024-08-13 16:43:21
0.31, 0.49, 0.55,2024-08-13 16:43:22
0.24, 0.55, 0.55,2024-08-13 16:43:23
0.31, 0.55, 0.55,2024-08-13 16:43:24
0.31, 0.55, 0.55,2024-08-13 16:43:25
0.37, 0.61, 0.55,2024-08-13 16:43:26
0.37, 0.55, 0.61,2024-08-13 16:43:27
0.31, 0.43, 0.55,2024-08-13 16:43:28
0.31, 0.49, 0.55,2024-08-13 16:43:29
0.37, 0.55, 0.55,2024-08-13 16:43:30
0.31, 0.49, 0.55,2024-08-13 16:43:31
0.24, 0.49, 0.55,2024-08-13 16:43:32
0.31, 0.49, 0.55,2024-08-13 16:43:33
0.31, 0.49, 0.55,2024-08-13 16:43:34
0.24, 0.55, 0.55,2024-08-13 16:43:35
0.31, 0.49, 0.55,2024-08-13 16:43:36
0.24, 0.55, 0.61,2024-08-13 16:43:37
0.31, 0.49, 0.55,2024-08-13 16:43:38
0.31, 0.55, 0.49,2024-08-13 16:43:39
0.24, 0.49, 0.55,2024-08-13 16:43:40
0.31, 0.49, 0.55,2024-08-13 16:43:41
0.31, 0.61, 0.55,2024-08-13 16:43:42
0.31, 0.55, 0.55,2024-08-13 16:43:43
0.31, 0.55, 0.55,2024-08-13 16:43:44
0.31, 0.55, 0.55,2024-08-13 16:43:45
0.31, 0.49, 0.61,2024-08-13 16:43:46
0.31, 0.43, 0.61,2024-08-13 16:43:47
0.31, 0.49, 0.55,2024-08-13 16:43:48
0.31, 0.55, 0.55,2024-08-13 16:43:49
0.31, 0.55, 0.55,2024-08-13 16:43:50
0.31, 0.55, 0.55,2024-08-13 16:43:51
0.31, 0.55, 0.55,2024-08-13 16:43:52
0.31, 0.49, 0.49,2024-08-13 16:43:53
0.31, 0.55, 0.55,2024-08-13 16:43:54
0.31, 0.49, 0.55,2024-08-13 16:43:55
0.31, 0.55, 0.55,2024-08-13 16:43:56
0.31, 0.49, 0.55,2024-08-13 16:43:57
0.31, 0.43, 0.61,2024-08-13 16:43:58
0.31, 0.49, 0.55,2024-08-13 16:43:59
0.31, 0.55, 0.55,2024-08-13 16:44:00
0.31, 0.49, 0.55,2024-08-13 16:44:01
0.18, 0.49, 0.55,2024-08-13 16:44:02
0.31, 0.55, 0.55,2024-08-13 16:44:03
0.31, 0.49, 0.55,2024-08-13 16:44:04
0.31, 0.49, 0.55,2024-08-13 16:44:05
0.31, 0.55, 0.61,2024-08-13 16:44:06
0.31, 0.49, 0.55,2024-08-13 16:44:07
0.31, 0.55, 0.55,2024-08-13 16:44:08
0.31, 0.55, 0.55,2024-08-13 16:44:09
0.37, 0.55, 0.55,2024-08-13 16:44:10
0.31, 0.49, 0.55,2024-08-13 16:44:11
0.31, 0.55, 0.55,2024-08-13 16:44:12
0.24, 0.49, 0.55,2024-08-13 16:44:13
0.31, 0.55, 0.55,2024-08-13 16:44:14
0.31, 0.49, 0.55,2024-08-13 16:44:15
0.31, 0.49, 0.55,2024-08-13 16:44:16
0.31, 0.49, 0.55,2024-08-13 16:44:17
0.31, 0.49, 0.55,2024-08-13 16:44:18
0.24, 0.55, 0.55,2024-08-13 16:44:19
0.31, 0.49, 0.49,2024-08-13 16:44:20
0.31, 0.55, 0.55,2024-08-13 16:44:21
0.31, 0.55, 0.55,2024-08-13 16:44:22
0.31, 0.49, 0.61,2024-08-13 16:44:23
0.31, 0.49, 0.55,2024-08-13 16:44:24
0.31, 0.55, 0.55,2024-08-13 16:44:25
0.37, 0.55, 0.55,2024-08-13 16:44:26
0.37, 0.61, 0.55,2024-08-13 16:44:27
0.24, 0.49, 0.55,2024-08-13 16:44:28
0.31, 0.49, 0.55,2024-08-13 16:44:29
0.24, 0.49, 0.61,2024-08-13 16:44:30
0.12, 0.43, 0.55,2024-08-13 16:44:31
0.61, 0.67, 0.55,2024-08-13 16:44:32
0.24, 0.37, 0.61,2024-08-13 16:44:33
0.24, 0.49, 0.61,2024-08-13 16:44:34
0.49, 0.67, 0.55,2024-08-13 16:44:35
0.37, 0.55, 0.55,2024-08-13 16:44:36
0.31, 0.61, 0.55,2024-08-13 16:44:37
0.37, 0.55, 0.55,2024-08-13 16:44:38
0.31, 0.55, 0.55,2024-08-13 16:44:39
0.43, 0.55, 0.61,2024-08-13 16:44:40
0.31, 0.49, 0.55,2024-08-13 16:44:41
0.31, 0.49, 0.55,2024-08-13 16:44:42
0.31, 0.43, 0.55,2024-08-13 16:44:43
0.31, 0.55, 0.55,2024-08-13 16:44:44
0.37, 0.55, 0.61,2024-08-13 16:44:45
0.24, 0.49, 0.55,2024-08-13 16:44:46
0.31, 0.49, 0.55,2024-08-13 16:44:47
0.24, 0.49, 0.55,2024-08-13 16:44:48
0.31, 0.55, 0.49,2024-08-13 16:44:49
0.24, 0.49, 0.61,2024-08-13 16:44:50
0.31, 0.55, 0.55,2024-08-13 16:44:51
0.24, 0.55, 0.55,2024-08-13 16:44:52
0.24, 0.49, 0.55,2024-08-13 16:44:53
0.24, 0.49, 0.55,2024-08-13 16:44:54
0.24, 0.49, 0.55,2024-08-13 16:44:55
0.31, 0.49, 0.55,2024-08-13 16:44:56
0.31, 0.55, 0.55,2024-08-13 16:44:57
0.31, 0.55, 0.55,2024-08-13 16:44:58
0.31, 0.55, 0.61,2024-08-13 16:44:59
0.24, 0.49, 0.55,2024-08-13 16:45:00
0.31, 0.49, 0.55,2024-08-13 16:45:01
0.24, 0.49, 0.55,2024-08-13 16:45:02
0.31, 0.55, 0.55,2024-08-13 16:45:03
0.31, 0.49, 0.55,2024-08-13 16:45:04
0.31, 0.49, 0.55,2024-08-13 16:45:05
0.37, 0.55, 0.55,2024-08-13 16:45:06
0.37, 0.55, 0.55,2024-08-13 16:45:07
0.31, 0.55, 0.55,2024-08-13 16:45:08
0.31, 0.49, 0.55,2024-08-13 16:45:09
0.31, 0.55, 0.55,2024-08-13 16:45:10
0.31, 0.55, 0.55,2024-08-13 16:45:11
0.24, 0.55, 0.55,2024-08-13 16:45:12
0.31, 0.49, 0.61,2024-08-13 16:45:13
0.24, 0.49, 0.55,2024-08-13 16:45:14
0.31, 0.55, 0.55,2024-08-13 16:45:15
0.31, 0.49, 0.55,2024-08-13 16:45:16
0.37, 0.55, 0.55,2024-08-13 16:45:17
0.37, 0.49, 0.55,2024-08-13 16:45:18
0.31, 0.43, 0.55,2024-08-13 16:45:19
0.31, 0.49, 0.55,2024-08-13 16:45:20
0.31, 0.55, 0.55,2024-08-13 16:45:21
0.31, 0.49, 0.55,2024-08-13 16:45:22
0.24, 0.55, 0.55,2024-08-13 16:45:23
0.31, 0.55, 0.55,2024-08-13 16:45:24
0.31, 0.49, 0.55,2024-08-13 16:45:25
0.31, 0.55, 0.55,2024-08-13 16:45:26
0.24, 0.49, 0.55,2024-08-13 16:45:27
0.31, 0.49, 0.55,2024-08-13 16:45:28
0.31, 0.55, 0.55,2024-08-13 16:45:29
0.31, 0.49, 0.55,2024-08-13 16:45:30
0.31, 0.49, 0.55,2024-08-13 16:45:31
0.31, 0.49, 0.55,2024-08-13 16:45:32
0.37, 0.55, 0.55,2024-08-13 16:45:33
0.24, 0.49, 0.55,2024-08-13 16:45:34
0.37, 0.49, 0.55,2024-08-13 16:45:35
0.24, 0.49, 0.55,2024-08-13 16:45:36
0.43, 0.55, 0.55,2024-08-13 16:45:37
0.49, 0.61, 0.55,2024-08-13 16:45:38
0.18, 0.49, 0.61,2024-08-13 16:45:39
0.37, 0.55, 0.55,2024-08-13 16:45:40
0.24, 0.55, 0.61,2024-08-13 16:45:41
0.31, 0.49, 0.55,2024-08-13 16:45:42
0.31, 0.49, 0.55,2024-08-13 16:45:43
0.31, 0.55, 0.55,2024-08-13 16:45:44
0.43, 0.55, 0.55,2024-08-13 16:45:45
0.31, 0.49, 0.55,2024-08-13 16:45:46
0.31, 0.49, 0.55,2024-08-13 16:45:47
0.37, 0.49, 0.55,2024-08-13 16:45:48
0.31, 0.55, 0.55,2024-08-13 16:45:49
0.37, 0.55, 0.55,2024-08-13 16:45:50
0.31, 0.55, 0.55,2024-08-13 16:45:51
0.37, 0.55, 0.55,2024-08-13 16:45:52
0.24, 0.49, 0.55,2024-08-13 16:45:53
0.31, 0.49, 0.55,2024-08-13 16:45:54
0.24, 0.49, 0.55,2024-08-13 16:45:55
0.31, 0.55, 0.55,2024-08-13 16:45:56
0.24, 0.43, 0.55,2024-08-13 16:45:57
0.24, 0.49, 0.55,2024-08-13 16:45:58
0.31, 0.61, 0.55,2024-08-13 16:45:59
0.31, 0.49, 0.55,2024-08-13 16:46:00
0.31, 0.49, 0.55,2024-08-13 16:46:01
0.31, 0.55, 0.55,2024-08-13 16:46:02
0.24, 0.49, 0.55,2024-08-13 16:46:03
0.31, 0.49, 0.55,2024-08-13 16:46:04
0.37, 0.55, 0.55,2024-08-13 16:46:05
0.24, 0.55, 0.55,2024-08-13 16:46:06
0.31, 0.55, 0.55,2024-08-13 16:46:07
0.24, 0.55, 0.55,2024-08-13 16:46:08
0.31, 0.55, 0.55,2024-08-13 16:46:09
0.31, 0.55, 0.61,2024-08-13 16:46:10
0.12, 0.55, 0.55,2024-08-13 16:46:11
0.37, 0.61, 0.55,2024-08-13 16:46:12
0.43, 0.55, 0.55,2024-08-13 16:46:13
0.37, 0.55, 0.61,2024-08-13 16:46:14
0.31, 0.43, 0.55,2024-08-13 16:46:15
0.24, 0.43, 0.55,2024-08-13 16:46:16
0.24, 0.49, 0.55,2024-08-13 16:46:17
0.37, 0.55, 0.55,2024-08-13 16:46:18
0.43, 0.55, 0.55,2024-08-13 16:46:19
0.31, 0.49, 0.55,2024-08-13 16:46:20
0.31, 0.55, 0.55,2024-08-13 16:46:21
0.31, 0.55, 0.55,2024-08-13 16:46:22
0.31, 0.55, 0.55,2024-08-13 16:46:23
0.31, 0.49, 0.55,2024-08-13 16:46:24
0.31, 0.49, 0.55,2024-08-13 16:46:25
0.24, 0.49, 0.55,2024-08-13 16:46:26
0.31, 0.55, 0.55,2024-08-13 16:46:27
0.24, 0.49, 0.55,2024-08-13 16:46:28
0.31, 0.55, 0.55,2024-08-13 16:46:29
0.24, 0.49, 0.55,2024-08-13 16:46:30
0.31, 0.49, 0.55,2024-08-13 16:46:31
0.31, 0.49, 0.55,2024-08-13 16:46:32
0.31, 0.55, 0.55,2024-08-13 16:46:33
0.31, 0.55, 0.55,2024-08-13 16:46:34
0.31, 0.55, 0.55,2024-08-13 16:46:35
0.24, 0.55, 0.55,2024-08-13 16:46:36
0.31, 0.55, 0.55,2024-08-13 16:46:37
0.31, 0.61, 0.55,2024-08-13 16:46:38
0.37, 0.49, 0.55,2024-08-13 16:46:39
0.55, 0.31, 0.61,2024-08-13 16:46:40
0.31, 0.55, 0.55,2024-08-13 16:46:41
0.31, 0.55, 0.55,2024-08-13 16:46:42
0.31, 0.49, 0.55,2024-08-13 16:46:43
0.31, 0.43, 0.55,2024-08-13 16:46:44
0.31, 0.49, 0.61,2024-08-13 16:46:45
0.24, 0.49, 0.55,2024-08-13 16:46:46
0.24, 0.49, 0.55,2024-08-13 16:46:47
0.31, 0.49, 0.55,2024-08-13 16:46:48
0.24, 0.49, 0.55,2024-08-13 16:46:49
0.24, 0.49, 0.55,2024-08-13 16:46:50
0.31, 0.55, 0.55,2024-08-13 16:46:51
0.31, 0.49, 0.55,2024-08-13 16:46:52
0.31, 0.55, 0.61,2024-08-13 16:46:53
0.24, 0.55, 0.55,2024-08-13 16:46:54
0.31, 0.49, 0.55,2024-08-13 16:46:55
0.31, 0.55, 0.55,2024-08-13 16:46:56
0.24, 0.55, 0.55,2024-08-13 16:46:57
0.37, 0.55, 0.55,2024-08-13 16:46:58
0.37, 0.55, 0.55,2024-08-13 16:46:59
0.24, 0.49, 0.55,2024-08-13 16:47:00
0.37, 0.55, 0.55,2024-08-13 16:47:01
0.31, 0.55, 0.55,2024-08-13 16:47:02
0.24, 0.49, 0.55,2024-08-13 16:47:03
0.31, 0.55, 0.55,2024-08-13 16:47:04
0.31, 0.49, 0.55,2024-08-13 16:47:05
0.31, 0.55, 0.55,2024-08-13 16:47:06
0.31, 0.55, 0.55,2024-08-13 16:47:07
0.31, 0.55, 0.55,2024-08-13 16:47:08
0.31, 0.55, 0.55,2024-08-13 16:47:09
0.24, 0.49, 0.55,2024-08-13 16:47:10
0.37, 0.43, 0.61,2024-08-13 16:47:11
0.31, 0.49, 0.61,2024-08-13 16:47:12
0.37, 0.55, 0.55,2024-08-13 16:47:13
0.12, 0.49, 0.61,2024-08-13 16:47:14
0.31, 0.49, 0.55,2024-08-13 16:47:15
0.31, 0.49, 0.55,2024-08-13 16:47:16
0.31, 0.61, 0.55,2024-08-13 16:47:17
0.24, 0.55, 0.55,2024-08-13 16:47:18
0.18, 0.49, 0.55,2024-08-13 16:47:19
0.24, 0.55, 0.55,2024-08-13 16:47:20
0.31, 0.49, 0.55,2024-08-13 16:47:21
0.24, 0.37, 0.55,2024-08-13 16:47:22
0.37, 0.55, 0.55,2024-08-13 16:47:23
0.24, 0.55, 0.55,2024-08-13 16:47:24
0.31, 0.55, 0.55,2024-08-13 16:47:25
0.24, 0.49, 0.55,2024-08-13 16:47:26
0.31, 0.55, 0.55,2024-08-13 16:47:27
0.31, 0.49, 0.55,2024-08-13 16:47:28
0.24, 0.55, 0.55,2024-08-13 16:47:29
0.43, 0.61, 0.55,2024-08-13 16:47:30
0.24, 0.55, 0.55,2024-08-13 16:47:31
0.31, 0.49, 0.55,2024-08-13 16:47:32
